post_id,commentUser,timestamp,comments,likes
351,ferrer_luxulis,2023-04-19 04:27:11+00:00,:two_hearts::two_hearts::two_hearts::two_hearts::two_hearts::two_hearts::two_hearts:,0.0
351,nanay_reiss,2023-04-18 03:00:14+00:00,Minha inspiração :two_hearts:,0.0
351,cassiacsiilva,2023-04-15 17:37:31+00:00,Wowwwwww,0.0
352,michdumas,2022-12-13 11:49:29+00:00,The last Coro for me haha,1.0
352,garyfalta,2022-12-13 01:44:08+00:00,Happiest of birthdays!,1.0
352,yortycm,2022-12-13 01:38:34+00:00,Absolutely adorable moments!,1.0
352,papafrank13,2022-12-13 01:36:38+00:00,Beautiful!!!!,1.0
352,niks_pics19,2022-12-13 01:18:11+00:00,I feel like sprinkler is harder to say than spangler tho,1.0
352,scottdds1,2022-12-13 01:18:08+00:00,Why not pop pop or grandpa?,1.0
352,rhelderop,2022-12-13 01:17:46+00:00,Awesome!!! Happy Birthday!!,1.0
352,rhyancaminske,2022-12-15 00:33:40+00:00,@niks_pics19 hahahah I do too :face_with_tears_of_joy:,0.0
352,rhyancaminske,2022-12-15 00:34:00+00:00,@scottdds1 hahaha he is grandpa! But not mine :face_with_tears_of_joy:,0.0
353,ck1morris122,2022-11-25 19:20:26+00:00,So GORGEOUS :red_heart:️:two_hearts::two_hearts:this is the cutest tee :smiling_face_with_heart-eyes:,0.0
353,mywholefitlife,2022-11-24 20:41:22+00:00,Love your nails :nail_polish:,0.0
353,the_realvonhord,2022-11-24 16:58:39+00:00,Thank you for the code! I just used it!,1.0
353,momlife.of.leni.and.leo,2022-11-23 22:04:11+00:00,:smiling_face_with_heart-eyes::red_heart:️:fire::fire:,0.0
353,lifewithckatz,2022-11-23 12:23:41+00:00,So gorgeous!!! :fire::fire:,0.0
353,dannafwells,2022-11-23 05:05:45+00:00,Loveeeee their tees and sweatshirts!!,1.0
353,sassyqueenboutique,2022-11-23 01:10:29+00:00,:fire::fire::fire:,0.0
353,emilyjademccarthy,2022-11-22 22:13:36+00:00,the cutest tees :clapping_hands:,0.0
353,eatstyleamore,2022-11-22 20:46:37+00:00,So cute. Love their tees too!,0.0
353,rhyancaminske,2022-11-25 19:34:32+00:00,@the_realvonhord oh yay!!! I’m so happy! Thank you!!!,0.0
354,_trendal_,2023-05-28 18:35:18+00:00,:white_heart:,0.0
354,womanslook,2023-05-11 16:00:01+00:00,:blue_heart:,0.0
354,lea.aalto76,2023-04-25 04:32:25+00:00,@shintaolaf,0.0
354,styluux,2023-04-23 19:32:41+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
354,palomapdr,2023-04-20 17:51:20+00:00,Amei tudo :hundred_points::sparkling_heart::two_hearts:,0.0
354,jelenakirovic,2023-04-11 22:12:29+00:00,:smiling_face_with_heart-eyes::red_heart:️,0.0
354,glamdini_24,2023-04-10 18:43:14+00:00,Wow,0.0
354,ceconomou72,2023-04-09 21:16:08+00:00,I tried...but I can't fault you You're absolutely breathtaking in every possible way,0.0
354,pink.lem,2023-04-04 15:54:30+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
354,shamiimm___,2023-04-04 11:19:53+00:00,Jean:pinched_fingers_light_skin_tone:,0.0
355,andreinamarra__,2023-05-31 12:29:30+00:00,@gaetano.visconti,0.0
355,lcristianerochaa,2023-05-26 09:14:30+00:00,Linda maravilhosa :smiling_face_with_heart-eyes:,0.0
355,thaisasilva367,2023-05-22 13:36:19+00:00,Alguém sabe de onde podem ser os brincos? São muito lindos!,0.0
355,styluux,2023-04-23 19:33:43+00:00,Omggg🫶:medium_skin_tone:🫶:medium_skin_tone:🫶:medium_skin_tone:🫶:medium_skin_tone:,0.0
355,pcruz5011,2023-04-16 23:58:44+00:00,Come on in.,1.0
355,dayjaramillo18,2023-04-16 03:28:11+00:00,Hay mujeres tan lindas en este mundo :smiling_face_with_heart-eyes:,0.0
355,bunmiafuyex,2023-04-02 22:06:50+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
355,explo.rita,2023-03-31 14:44:15+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
356,martineelkhoury,2023-05-24 14:36:09+00:00,Lovely,1.0
356,golddiamond_spa_massage,2023-05-20 18:40:37+00:00,@_priya.gh ‎واقعا دایرکت چک نکردین:neutral_face:,0.0
357,lulu.shi_,2023-06-06 15:14:04+00:00,"I'm really searching for this beautiful skirt but I can not find it in switzerland, Greece or Germany. Can you please tell me in which country should I search?",0.0
357,addex._,2023-06-05 04:08:41+00:00,@jessmeupp Track Post-It: RED 5 - LIFT ME UP— Buen beat. The skirt collection.,0.0
357,noon2.4,2023-05-25 20:37:42+00:00,It’s not available in Saudi Arabia. I couldn’t find it :weary_face::broken_heart:,0.0
357,mariaarletehenriquessilva,2023-05-25 13:28:29+00:00,I am from Portugal. Where can I find this skirt? And what price?Thanks,0.0
357,bssmyly429,2023-05-24 18:10:25+00:00,no_comment,0.0
357,zara,2023-06-06 16:13:13+00:00,"@lulu.shi_ Hi, thanks for your interest in our brand. The EMBROIDERED CAPE SKIRT - LIMITED EDITION can be found on Zara.com Germany with ref. 2903/301. We hope you find this information useful. Thank you.",1.0
358,mrsryan1617,2023-06-06 06:46:58+00:00,Masih ada ga ya,0.0
358,mariarazzz,2023-05-24 14:38:35+00:00,US,0.0
358,mariarazzz,2023-05-24 13:31:17+00:00,When will this be coming out for sale?,0.0
359,mwitazengo,2023-06-04 12:24:22+00:00,Mamb vip,0.0
359,mwitazengo,2023-06-04 12:23:59+00:00,Mamb vip,0.0
359,evdeisimkaninuran,2023-05-26 14:45:35+00:00,:clapping_hands::clapping_hands:,0.0
359,golddiamond_spa_massage,2023-05-20 18:42:42+00:00,@shimakarimi.fit ‎واقعا دایرکت چک نکردین:neutral_face:,3.0
360,me_meggie_g,2023-05-20 18:01:57+00:00,Gorgeous :smiling_face_with_heart-eyes:,0.0
360,jdaoutfit,2023-05-19 20:48:45+00:00,:brown_heart::brown_heart::brown_heart:,0.0
360,goldsand__,2023-05-18 22:12:12+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
360,litora.studio,2023-05-18 20:29:00+00:00,Loveeee,0.0
360,_surisingh,2023-05-18 09:04:37+00:00,:red_heart:️,0.0
360,bini_houses_menorca,2023-05-18 08:05:00+00:00,:brown_heart::brown_heart: love this chocolate mix,0.0
360,_vanci_,2023-05-18 02:57:18+00:00,:fire::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::purple_heart:,0.0
360,pavdale1,2023-05-17 18:33:18+00:00,You take my breath away. Looks like such a dream :raising_hands:,0.0
360,liperlman,2023-05-17 18:14:28+00:00,Stunner :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
361,atelier.mudmano,2023-05-25 10:34:49+00:00,Is the purse Mango please? Thanks,0.0
361,walklondonshoes,2023-05-24 15:26:52+00:00,Beautiful combination of colour :star-struck:,0.0
361,niktasamimi,2023-05-18 16:10:45+00:00,Love ur styles ugh :crying_face::smiling_face_with_heart-eyes:,0.0
361,styld_by_v,2023-05-18 14:10:06+00:00,:smiling_face_with_heart-eyes:,0.0
361,fannylbld_,2023-05-18 12:02:28+00:00,Love this bag :green_heart:,0.0
361,virginiedarbon,2023-05-18 09:31:10+00:00,:green_heart::green_heart::green_heart:,0.0
361,unsure___unsure,2023-05-18 09:12:33+00:00,awesome :sparkles::black_heart:,0.0
361,_surisingh,2023-05-18 09:04:28+00:00,:red_heart:️,0.0
361,irenadworld,2023-05-18 08:59:44+00:00,:green_heart::green_heart:,0.0
361,monikh,2023-05-25 10:40:58+00:00,@atelier.mudmano yes :sun_with_face:,1.0
362,styluux,2023-04-23 19:33:22+00:00,Fannnnn:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
362,luanaararuna_,2023-04-18 11:37:40+00:00,A cara do papai,0.0
362,studiomariademello,2023-04-15 10:27:02+00:00,:smiling_face_with_hearts::smiling_face_with_hearts:,0.0
362,peixotofafa,2023-04-06 16:22:56+00:00,Que lindoooo,0.0
362,fernandaparren,2023-05-13 02:13:06+00:00,@prixberna você não tem nenhum perfil de instagram com conteúdo sobre seu conhecimento? Achei interessante :smiling_face:️,1.0
362,prixberna,2023-05-31 10:08:09+00:00,@fernandaparren olá querida tenho um perfilho insta lev.vida,1.0
363,rochelle_dale,2023-05-14 19:09:10+00:00,We’re a good bunch :bouquet:,0.0
363,talesofamother,2023-05-14 19:08:09+00:00,Aww we’re all so lucky aren’t we :sparkles::white_heart:,0.0
363,littlefashbird,2023-05-14 17:38:10+00:00,🫶:light_skin_tone:🫶:light_skin_tone:🫶:light_skin_tone:🫶:light_skin_tone:,0.0
363,juttaflickstilberatung,2023-05-14 16:56:51+00:00,beautiful girls and women,1.0
363,pavdale1,2023-05-14 15:59:29+00:00,My 3 hearts :white_heart::white_heart::white_heart:,1.0
363,jo_chis_home,2023-05-14 14:58:29+00:00,Gorgeous girls xx,1.0
363,honbo_shop,2023-05-14 13:40:13+00:00,:red_heart:️,0.0
363,mshrdx,2023-05-14 13:29:43+00:00,Love you all so much :red_heart:️,0.0
364,womanplusonlineshop,2023-06-02 07:01:17+00:00,Beautiful :smiling_face_with_heart-eyes:,0.0
364,iv_kappenmann,2023-05-23 20:02:02+00:00,"Hi, is collection available in Serbia? Thanks.",1.0
364,yvonnecapoeira,2023-06-03 19:55:55+00:00,Todas sus modelos anoréxicas,1.0
365,aleks_v_esther,2023-05-16 03:15:30+00:00,The best variant is “nude”:smiling_face_with_heart-eyes:,1.0
365,camilaantz,2023-05-15 19:43:27+00:00,So cute:white_heart:,0.0
365,betina_goldstein,2023-05-15 14:34:49+00:00,:red_heart:️:red_heart:️,0.0
365,loop_headquarters,2023-05-15 00:38:48+00:00,Hi @monikh where is that beautiful amber ring from :orange_heart:,0.0
365,becky_rj,2023-05-14 18:37:45+00:00,The little hand lining up Ella’s kitchen :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,1.0
366,elisamaria88.11,2023-05-23 00:32:46+00:00,@maria_57mar,1.0
366,mariobovino741,2023-05-18 19:20:44+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0
366,sibiabishek,2023-05-01 08:40:26+00:00,Awesome,0.0
366,die_fraulein,2023-04-29 03:01:44+00:00,@mayandeb,1.0
366,slingher_,2023-04-20 14:25:06+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
366,babbu_hybird,2023-04-16 05:47:40+00:00,Breathtakingly beautiful,0.0
366,_raninoue,2023-04-13 13:58:24+00:00,:red_heart:️:red_heart:️,0.0
366,maria_57mar,2023-05-23 08:55:05+00:00,@elisamaria88.11 ?,1.0
367,nicole_huisman,2023-05-18 18:00:33+00:00,Congrats sweetie! :red_heart:️:red_heart:️:red_heart:️:red_heart:️,1.0
367,teverdeepasticcini,2023-05-18 06:34:20+00:00,Your style :smiling_face_with_heart-eyes:,0.0
367,meerakumar,2023-05-17 22:26:42+00:00,You have done an amazing job,0.0
367,meerakumar,2023-05-17 22:26:33+00:00,The plain gold rings and bracelets are right up my street!! I can’t wait to get my hands on some,1.0
367,sues.mkt,2023-05-17 21:43:30+00:00,Omg:fire: need them all:smiling_face_with_heart-eyes:,0.0
367,sheripie85,2023-05-17 13:17:57+00:00,These are AMAZING:fire: and you’ve beautifully incorporated our culture x,0.0
367,mariannefaith7,2023-05-17 03:02:46+00:00,Gorgeous luv luves :white_heart:,0.0
367,pennygoldstone,2023-05-16 16:49:01+00:00,Congratulations!,0.0
367,monikh,2023-05-18 19:01:39+00:00,@nicole_huisman thank you chick! :sun_with_face:,0.0
367,jandree,2023-05-26 22:56:30+00:00,@monikh the way I had to run back to get a second piece :red_heart:️,0.0
368,shweta_romin,2023-05-24 02:59:33+00:00,Lovely bag from ?,0.0
368,softtouchby_yaelg,2023-05-17 04:34:58+00:00,:smiling_face_with_heart-eyes:,0.0
368,shop.baileyrenee,2023-05-16 18:55:09+00:00,:cloud:️,0.0
368,hxwar,2023-05-15 18:16:03+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
368,noirgaze_official,2023-05-15 10:41:32+00:00,Love your bag :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0
368,bonbride,2023-05-15 10:39:57+00:00,Gorgeous:smiling_face_with_heart-eyes:,1.0
368,sheerluxe,2023-05-15 06:10:06+00:00,Love this :smiling_face_with_heart-eyes:,0.0
368,fearlesspixie,2023-05-15 04:22:19+00:00,Always so chic. Do the sandals get comfier after many wears? X,1.0
368,capijewelry,2023-05-15 03:54:09+00:00,:growing_heart::OK_hand_medium-light_skin_tone::OK_hand_medium-light_skin_tone::OK_hand_medium-light_skin_tone::growing_heart:,0.0
369,_surisingh,2023-05-18 09:03:58+00:00,:red_heart:️,0.0
369,byan.concept,2023-05-18 06:37:21+00:00,We send you a direct message :red_heart:️,0.0
369,amysturgis,2023-05-17 20:30:14+00:00,:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️,2.0
369,laleshkasp,2023-05-17 20:03:23+00:00,:red_heart:️:red_heart:️,0.0
369,elizabethmoorenyc,2023-05-17 18:39:51+00:00,Love this,0.0
369,pavdale1,2023-05-17 18:28:32+00:00,Absolutely stunning darling :blue_heart:,0.0
369,nellanddigby,2023-05-17 16:50:34+00:00,Those cakes :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
369,chelseahansford,2023-05-17 16:27:49+00:00,:red_heart:️:mango::red_heart:️:fish::red_heart:️,0.0
369,aimeejohnson,2023-05-17 16:24:28+00:00,Need that necklace Monikh! :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
369,sofiariany1,2023-05-17 16:19:46+00:00,When is this collab out @monikh  please?!:smiling_face_with_heart-eyes::green_heart:,0.0
370,kidmarie,2023-06-06 17:07:01+00:00,@zaraThe metallic pleated skirt was listed as coming soon in large and now it is listed as out of stock. I never received an email. Did the item really exist? Will the item restock online in the United States ?,0.0
370,hasan.ghazvinian1361,2023-05-27 15:29:04+00:00,Like :hundred_points::hundred_points:,0.0
370,ro_hedgie,2023-05-20 14:15:22+00:00,"In Germany this skirt when from ""coming soon"" straight to ""out of stock"". The in stock notification email never even went out. Nice @zara , very respectful to your online customers, not even giving them the chance to try and purchase the piece...",0.0
370,nandinjoaquina,2023-05-17 22:58:09+00:00,Pp,2.0
371,aldo_buzzella,2023-06-06 19:21:21+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0
371,angymasella,2023-06-06 14:32:59+00:00,Bellissimi :red_heart:️:red_heart:️,0.0
371,jabermalekzadeh_1968,2023-06-06 13:22:19+00:00,:fire::fire::fire::fire::fire::fire::fire::fire::fire:,0.0
371,veronicabianchi3021,2023-06-06 11:52:43+00:00,"Vi adoro, :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:",0.0
371,rahul56984,2023-06-06 11:50:00+00:00,So sweet picture baby :fire::fire:,0.0
371,sandy_tozzini,2023-06-06 11:24:57+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
371,annamariaangiolini,2023-06-06 10:13:48+00:00,:red_heart:️:red_heart:️:raising_hands:,0.0
371,mmari.jjuanaa,2023-06-06 10:01:13+00:00,corro a vedere the ferragnez,0.0
371,coonst_vill,2023-06-04 12:04:43+00:00,Ri di cu los:clapping_hands: :clapping_hands:,0.0
372,jabermalekzadeh_1968,2023-06-06 13:21:49+00:00,:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0
372,thegangstarsboss,2023-06-06 10:32:03+00:00,:face_with_open_mouth:,0.0
372,calvinklein,2023-06-02 17:39:22+00:00,Fresh looks. :green_heart:,0.0
373,mmari.jjuanaa,2023-06-06 10:00:29+00:00,la mi coppia preferita :smiling_cat_with_heart-eyes:,0.0
373,labottegadellargento,2023-05-31 11:57:38+00:00,:smiling_face_with_heart-eyes:,0.0
373,fannina74,2023-05-30 16:36:26+00:00,:nauseated_face::nauseated_face::nauseated_face::nauseated_face::nauseated_face::nauseated_face::partying_face:,0.0
373,itaknifelover,2023-05-30 10:51:25+00:00,"Ah si, il richard mille da comunista.",0.0
373,aswary141,2023-05-28 11:52:36+00:00,Nice:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0
373,jackybiza,2023-05-23 23:51:12+00:00,:red_heart:️:raising_hands::red_heart:️,0.0
374,jwmas._,2023-06-06 17:53:28+00:00,Occhi stupendi! C’è il mare dentro!!! :red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0
374,jabermalekzadeh_1968,2023-06-06 13:22:06+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0.0
374,mmari.jjuanaa,2023-06-06 10:00:59+00:00,dov’è la vitto?,0.0
374,laila_velmonte,2023-06-04 11:05:52+00:00,PERFETTA,1.0
374,giovannisantoro2,2023-06-01 14:00:48+00:00,"può essere antipatica , quello che volete ma è molto bella uno schianto",0.0
374,katiazangaro,2023-05-31 04:47:30+00:00,Ma ti guardi allo specchio dopo aver bevuto vero?,0.0
374,fannina74,2023-05-30 16:42:06+00:00,:nauseated_face::nauseated_face::nauseated_face::nauseated_face::nauseated_face::nauseated_face::nauseated_face::nauseated_face::nauseated_face:,0.0
374,monica.crocco,2023-05-30 14:04:15+00:00,Molto molto bella :red_heart:️,0.0
374,carola_caia,2023-05-29 23:09:01+00:00,Peccato... Vestito davvero non adatto a chi ha seno e sedere completamente piatti...,0.0
374,_giuseppemegaro_,2023-06-06 14:32:16+00:00,"Mi chiedo perché a lamentarsi siano sempre donne prossime alla menopausa, con più rughe che soldi in tasca, con profili privati (forse si vergognano della propria faccia o del proprio corpo?) e con un istinto polemico delle peggior galline di paese. Assurdo",0.0
375,jwmas._,2023-06-06 17:52:38+00:00,Diplomatico !!!!:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️baci Baci :kiss_mark: :kiss_mark: baci :kiss_mark: :red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0
375,mirtillatreb,2023-06-06 13:26:05+00:00,Bellissimo :red_heart:️:star-struck::star-struck:,0.0
375,jabermalekzadeh_1968,2023-06-06 13:21:34+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0.0
375,mmari.jjuanaa,2023-06-06 10:00:39+00:00,che carino leo!!!,0.0
375,royallionparfum,2023-06-06 05:28:39+00:00,:red_heart:️,0.0
375,nelladellonze,2023-06-06 04:44:39+00:00,Bellissimo:smiling_face_with_heart-eyes:,0.0
375,catiaferrini9166,2023-06-04 11:56:45+00:00,Bellissimo Leone :smiling_face_with_heart-eyes:,0.0
375,caromontemayor,2023-06-03 16:32:07+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
376,jabermalekzadeh_1968,2023-06-06 13:22:31+00:00,:face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth:,0.0
376,heidivillari,2023-06-06 03:47:49+00:00,Italian People:  give @chiaraferragni  a break.  You have too many negative comments.  Why????,0.0
376,calvinklein,2023-06-02 17:38:35+00:00,Style on lock. :black_heart:,0.0
376,sofias_tahis,2023-06-01 12:56:30+00:00,Tu es plus belle que gg h,0.0
376,eva_yague,2023-05-31 22:01:46+00:00,:fire::fire:,0.0
376,matteo1186,2023-05-30 20:38:16+00:00,Pensati sana,0.0
377,maellekervran,2023-05-18 05:29:10+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
377,desert_lille,2023-05-17 16:25:37+00:00,ises,0.0
377,selena_outfitx,2023-05-17 02:43:40+00:00,love :smiling_face_with_heart-eyes:,0.0
377,selena_outfitx,2023-05-17 02:43:34+00:00,Please check your DM :sparkles::smiling_face_with_hearts::heart_suit:️,0.0
377,selena_outfitx,2023-05-17 02:43:34+00:00,Please check your DM :sparkles::smiling_face_with_hearts::heart_suit:️,0.0
377,selena_outfitx,2023-05-17 02:43:27+00:00,love :smiling_face_with_heart-eyes:,0.0
377,kecca_isabel,2023-05-16 17:43:07+00:00,You look great :clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,0.0
377,americansunandreader,2023-05-16 17:25:18+00:00,Love :white_heart:,0.0
377,damasiaball,2023-05-16 15:14:49+00:00,:red_heart:️,0.0
377,themodernunofficialgallery,2023-05-16 14:19:12+00:00,:white_heart::white_heart:,0.0
378,sanntosmii,2023-04-18 04:53:58+00:00,Quando vai ter reposição da calça???,0.0
378,tiffany_fox2022,2023-04-08 16:47:46+00:00,Qual nome dessa calça?,1.0
378,_isaclemente,2023-03-27 20:52:29+00:00,"oii, tem cupom pra aniversariante do mês?:smiling_face_with_heart-eyes:",1.0
378,imsheilagoncalves,2023-03-25 12:18:48+00:00,TUUUUDO!!! :smiling_face_with_heart-eyes::face_with_open_mouth:,1.0
378,lulugondim,2023-03-24 17:59:38+00:00,Amo,2.0
379,febibia,2023-04-25 01:28:29+00:00,"COMPREI O MEU, CHEGOU HOJE!!!!!! ESTOU APAIXONADA :red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️",1.0
379,caafonseca13,2023-03-27 18:51:54+00:00,O black sem erro :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0
379,imsheilagoncalves,2023-03-24 12:16:21+00:00,TUUUUDO ESSE DRESS :red_heart:️,2.0
379,lamarins_,2023-03-24 01:21:18+00:00,Mais que perfeito,1.0
379,lamarins_,2023-03-24 01:21:02+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0
379,jujubarbosads,2023-03-24 01:07:48+00:00,Qual é o tecido?,1.0
379,lojafashioncloset,2023-04-26 14:57:29+00:00,a gente AMAAAA! :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
380,vitedeschi,2023-03-25 10:45:38+00:00,A melhor baby do mundo @lamarins_,1.0
380,soll_sk8,2023-03-23 18:16:46+00:00,Amo:red_heart:️,1.0
380,adrianadreer,2023-03-23 13:01:53+00:00,Como fazer parte do mkt de vocês? :smiling_face_with_heart-eyes:,0.0
380,schayres,2023-03-23 08:35:09+00:00,impecável,2.0
380,schayres,2023-03-23 08:35:05+00:00,:beating_heart::beating_heart::beating_heart::beating_heart::beating_heart::beating_heart:,1.0
380,beartmedina,2023-03-23 01:51:51+00:00,:smiling_face_with_heart-eyes:,1.0
380,lamarins_,2023-03-23 00:36:31+00:00,Melhores looks da vida,2.0
380,lamarins_,2023-03-23 00:36:20+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0
380,lojafashioncloset,2023-03-24 15:07:40+00:00,@carolpolycarpo_ te enviamos direct Carol :two_hearts:,0.0
381,carola_caia,2023-05-29 22:49:31+00:00,"Ma dal marito, ormai irrimediabilmente senza sorriso, neanche un piccolo finto augurio (tipo i baci fake sul naso...) alla madre dei suoi figli???",0.0
381,edmondkarepi,2023-05-27 07:18:22+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
381,fatfree93,2023-05-26 22:38:49+00:00,성형녀,0.0
381,choi_chan_kuk,2023-05-23 20:56:48+00:00,행복한 가족 :family: :red_heart:️:red_heart:️:red_heart:️:clapping_hands::clapping_hands::clapping_hands:,0.0
381,caterina.vitaripa9gmail.com393,2023-05-21 12:01:51+00:00,Bellissimi insieme,0.0
381,tihana_2023,2023-05-19 21:09:55+00:00,"ma quanto era bella la signora Marina?!?!?!? (lo è ancora, sia chiaro...)",0.0
382,ele_nouvelle,2023-05-30 09:33:12+00:00,Menomale che io c'ho Netflix,0.0
382,carola_caia,2023-05-29 22:52:19+00:00,Non vedo l'ora di perdermeli tutti!,0.0
382,domenica_sisto,2023-05-29 03:25:23+00:00,La cosa più bella in questa foto è la volante della polizia nello sfondo :heart_exclamation:️:flexed_biceps:,0.0
382,everseensa,2023-05-24 11:25:03+00:00,:red_heart:️:red_heart:️,0.0
382,umbertotedde,2023-05-24 10:41:59+00:00,:thumbs_down::thumbs_down::thumbs_down::thumbs_down:,0.0
382,antonio_colucci__,2023-05-22 11:36:59+00:00,Molati gli incisivi castoro,0.0
382,mariagabriellaamato,2023-05-20 14:47:51+00:00,Ma chi siete?? Sparite!!! State rovinando.... oltre che usando quei due poveri bimbi innocenti! Basta!!!! Ridicoli,0.0
382,marlynsindar,2023-05-20 14:40:56+00:00,Ma sembra una tavola da surf niente davanti niente dietro che magra :nauseated_face:,0.0
382,frhan.khan.378,2023-05-20 05:10:55+00:00,:red_heart:️:fire:,0.0
382,fannina74,2023-05-30 16:44:21+00:00,@eleonoraepoi mi hai tolto le parole di bocca giuro!!!,0.0
383,royallionparfum,2023-06-06 05:28:58+00:00,:smiling_face_with_heart-eyes:,0.0
383,rossellaselano,2023-06-03 17:52:04+00:00,Ma non le hanno insegnato che non si appoggia il gomito sul tavolo?,0.0
383,eva_yague,2023-05-31 21:56:45+00:00,Bellisima,0.0
383,eva_yague,2023-05-31 21:51:27+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0
383,tired88888888,2023-05-31 19:21:49+00:00,Chissà cosa non mangi per essere così magra,0.0
383,giova_fabiano,2023-05-31 13:43:15+00:00,Che gobba ... Tra poco puoi trasferirti a notredame !!,0.0
383,topi_cantine_solai,2023-05-31 08:33:48+00:00,Un po' di galateo no?,0.0
383,marilu.57,2023-05-29 19:22:36+00:00,Dura vivere così....,0.0
383,ciaokasia,2023-05-28 18:31:59+00:00,Wow love this hair look:two_hearts::heart_with_arrow:,0.0
