post_id,commentUser,timestamp,polarity,sentiment,keywords_posts,interaction_sequence,description,color,category,style,occasion,keywords
378,sanntosmii,2023-04-18 04:53:58+00:00,-0.0265,neutral,"['desejo', 'combine', 'calça', 'jeans', 'goi']","[{'post_id': 378, 'timestamp': Timestamp('2023-04-18 04:53:58+0000', tz='UTC'), 'polarity': -0.0265}]",a pair of jeans pants,,"pants, jeans",casual,casual outing,"pants, jeans, casual, casual-outing"
379,lojafashioncloset,2023-04-26 14:57:29+00:00,0.8555,positive,"['dress', 'black', 'lovers', 'no_hashtag']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-24 15:07:40+0000', tz='UTC'), 'polarity': 0.1164}, {'post_id': 293, 'timestamp': Timestamp('2023-04-26 14:56:45+0000', tz='UTC'), 'polarity': 0.0029}, {'post_id': 379, 'timestamp': Timestamp('2023-04-26 14:57:29+0000', tz='UTC'), 'polarity': 0.8555}, {'post_id': 333, 'timestamp': Timestamp('2023-04-26 14:58:24+0000', tz='UTC'), 'polarity': 0.0904}, {'post_id': 239, 'timestamp': Timestamp('2023-05-22 18:09:12+0000', tz='UTC'), 'polarity': 0.8879}, {'post_id': 231, 'timestamp': Timestamp('2023-05-30 21:07:35+0000', tz='UTC'), 'polarity': 0.4349}, {'post_id': 61, 'timestamp': Timestamp('2023-05-30 21:08:48+0000', tz='UTC'), 'polarity': 0.5071}, {'post_id': 59, 'timestamp': Timestamp('2023-06-01 20:24:43+0000', tz='UTC'), 'polarity': 0.0434}, {'post_id': 60, 'timestamp': Timestamp('2023-06-04 21:49:19+0000', tz='UTC'), 'polarity': 0.0571}, {'post_id': 56, 'timestamp': Timestamp('2023-06-05 14:29:36+0000', tz='UTC'), 'polarity': 0.0237}, {'post_id': 56, 'timestamp': Timestamp('2023-06-05 14:30:14+0000', tz='UTC'), 'polarity': 0.6757}]",a black dress with a slit,black,dress,elegant,party,"black, dress, elegant, party"
379,lamarins_,2023-03-24 01:21:18+00:00,-0.0348,neutral,"['dress', 'black', 'lovers', 'no_hashtag']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-23 00:36:20+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 380, 'timestamp': Timestamp('2023-03-23 00:36:31+0000', tz='UTC'), 'polarity': 0.064}, {'post_id': 379, 'timestamp': Timestamp('2023-03-24 01:21:02+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 379, 'timestamp': Timestamp('2023-03-24 01:21:18+0000', tz='UTC'), 'polarity': -0.0348}]",a black dress with a slit,black,dress,elegant,party,"black, dress, elegant, party"
379,jujubarbosads,2023-03-24 01:07:48+00:00,-0.0496,neutral,"['dress', 'black', 'lovers', 'no_hashtag']","[{'post_id': 379, 'timestamp': Timestamp('2023-03-24 01:07:48+0000', tz='UTC'), 'polarity': -0.0496}]",a black dress with a slit,black,dress,elegant,party,"black, dress, elegant, party"
379,lamarins_,2023-03-24 01:21:02+00:00,0.7867,positive,"['dress', 'black', 'lovers', 'no_hashtag']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-23 00:36:20+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 380, 'timestamp': Timestamp('2023-03-23 00:36:31+0000', tz='UTC'), 'polarity': 0.064}, {'post_id': 379, 'timestamp': Timestamp('2023-03-24 01:21:02+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 379, 'timestamp': Timestamp('2023-03-24 01:21:18+0000', tz='UTC'), 'polarity': -0.0348}]",a black dress with a slit,black,dress,elegant,party,"black, dress, elegant, party"
379,caafonseca13,2023-03-27 18:51:54+00:00,0.5825,positive,"['dress', 'black', 'lovers', 'no_hashtag']","[{'post_id': 379, 'timestamp': Timestamp('2023-03-27 18:51:54+0000', tz='UTC'), 'polarity': 0.5825}, {'post_id': 59, 'timestamp': Timestamp('2023-05-31 17:24:32+0000', tz='UTC'), 'polarity': 0.6016}]",a black dress with a slit,black,dress,elegant,party,"black, dress, elegant, party"
379,imsheilagoncalves,2023-03-24 12:16:21+00:00,-0.0539,neutral,"['dress', 'black', 'lovers', 'no_hashtag']","[{'post_id': 379, 'timestamp': Timestamp('2023-03-24 12:16:21+0000', tz='UTC'), 'polarity': -0.0539}, {'post_id': 378, 'timestamp': Timestamp('2023-03-25 12:18:48+0000', tz='UTC'), 'polarity': 0.4554}, {'post_id': 335, 'timestamp': Timestamp('2023-04-10 19:50:16+0000', tz='UTC'), 'polarity': 0.0917}, {'post_id': 290, 'timestamp': Timestamp('2023-04-25 14:23:47+0000', tz='UTC'), 'polarity': 0.2949}, {'post_id': 229, 'timestamp': Timestamp('2023-05-22 21:30:31+0000', tz='UTC'), 'polarity': 0.0619}, {'post_id': 228, 'timestamp': Timestamp('2023-05-26 23:24:37+0000', tz='UTC'), 'polarity': 0.5884}, {'post_id': 60, 'timestamp': Timestamp('2023-06-03 16:35:22+0000', tz='UTC'), 'polarity': 0.1033}]",a black dress with a slit,black,dress,elegant,party,"black, dress, elegant, party"
379,febibia,2023-04-25 01:28:29+00:00,0.1609,neutral,"['dress', 'black', 'lovers', 'no_hashtag']","[{'post_id': 379, 'timestamp': Timestamp('2023-04-25 01:28:29+0000', tz='UTC'), 'polarity': 0.1609}, {'post_id': 231, 'timestamp': Timestamp('2023-05-18 23:13:08+0000', tz='UTC'), 'polarity': -0.037}]",a black dress with a slit,black,dress,elegant,party,"black, dress, elegant, party"
380,lojafashioncloset,2023-03-24 15:07:40+00:00,0.1164,neutral,"['um', 'dia', 'shooting', 'por', 'aqui']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-24 15:07:40+0000', tz='UTC'), 'polarity': 0.1164}, {'post_id': 293, 'timestamp': Timestamp('2023-04-26 14:56:45+0000', tz='UTC'), 'polarity': 0.0029}, {'post_id': 379, 'timestamp': Timestamp('2023-04-26 14:57:29+0000', tz='UTC'), 'polarity': 0.8555}, {'post_id': 333, 'timestamp': Timestamp('2023-04-26 14:58:24+0000', tz='UTC'), 'polarity': 0.0904}, {'post_id': 239, 'timestamp': Timestamp('2023-05-22 18:09:12+0000', tz='UTC'), 'polarity': 0.8879}, {'post_id': 231, 'timestamp': Timestamp('2023-05-30 21:07:35+0000', tz='UTC'), 'polarity': 0.4349}, {'post_id': 61, 'timestamp': Timestamp('2023-05-30 21:08:48+0000', tz='UTC'), 'polarity': 0.5071}, {'post_id': 59, 'timestamp': Timestamp('2023-06-01 20:24:43+0000', tz='UTC'), 'polarity': 0.0434}, {'post_id': 60, 'timestamp': Timestamp('2023-06-04 21:49:19+0000', tz='UTC'), 'polarity': 0.0571}, {'post_id': 56, 'timestamp': Timestamp('2023-06-05 14:29:36+0000', tz='UTC'), 'polarity': 0.0237}, {'post_id': 56, 'timestamp': Timestamp('2023-06-05 14:30:14+0000', tz='UTC'), 'polarity': 0.6757}]",a t-shirt is a garment that is worn by a person,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
380,lamarins_,2023-03-23 00:36:20+00:00,0.7867,positive,"['um', 'dia', 'shooting', 'por', 'aqui']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-23 00:36:20+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 380, 'timestamp': Timestamp('2023-03-23 00:36:31+0000', tz='UTC'), 'polarity': 0.064}, {'post_id': 379, 'timestamp': Timestamp('2023-03-24 01:21:02+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 379, 'timestamp': Timestamp('2023-03-24 01:21:18+0000', tz='UTC'), 'polarity': -0.0348}]",a t-shirt is a garment that is worn by a person,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
380,lamarins_,2023-03-23 00:36:31+00:00,0.064,neutral,"['um', 'dia', 'shooting', 'por', 'aqui']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-23 00:36:20+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 380, 'timestamp': Timestamp('2023-03-23 00:36:31+0000', tz='UTC'), 'polarity': 0.064}, {'post_id': 379, 'timestamp': Timestamp('2023-03-24 01:21:02+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 379, 'timestamp': Timestamp('2023-03-24 01:21:18+0000', tz='UTC'), 'polarity': -0.0348}]",a t-shirt is a garment that is worn by a person,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
380,beartmedina,2023-03-23 01:51:51+00:00,0.728,positive,"['um', 'dia', 'shooting', 'por', 'aqui']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-23 01:51:51+0000', tz='UTC'), 'polarity': 0.728}]",a t-shirt is a garment that is worn by a person,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
380,schayres,2023-03-23 08:35:05+00:00,0.6034,positive,"['um', 'dia', 'shooting', 'por', 'aqui']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-23 08:35:05+0000', tz='UTC'), 'polarity': 0.6034}, {'post_id': 380, 'timestamp': Timestamp('2023-03-23 08:35:09+0000', tz='UTC'), 'polarity': -0.0315}, {'post_id': 293, 'timestamp': Timestamp('2023-04-22 12:13:51+0000', tz='UTC'), 'polarity': 0.3532}, {'post_id': 290, 'timestamp': Timestamp('2023-04-25 12:57:19+0000', tz='UTC'), 'polarity': 0.3532}, {'post_id': 231, 'timestamp': Timestamp('2023-05-18 22:56:55+0000', tz='UTC'), 'polarity': 0.1229}, {'post_id': 60, 'timestamp': Timestamp('2023-06-02 15:55:14+0000', tz='UTC'), 'polarity': 0.0857}, {'post_id': 56, 'timestamp': Timestamp('2023-06-05 13:51:52+0000', tz='UTC'), 'polarity': 0.0074}]",a t-shirt is a garment that is worn by a person,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
380,schayres,2023-03-23 08:35:09+00:00,-0.0315,neutral,"['um', 'dia', 'shooting', 'por', 'aqui']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-23 08:35:05+0000', tz='UTC'), 'polarity': 0.6034}, {'post_id': 380, 'timestamp': Timestamp('2023-03-23 08:35:09+0000', tz='UTC'), 'polarity': -0.0315}, {'post_id': 293, 'timestamp': Timestamp('2023-04-22 12:13:51+0000', tz='UTC'), 'polarity': 0.3532}, {'post_id': 290, 'timestamp': Timestamp('2023-04-25 12:57:19+0000', tz='UTC'), 'polarity': 0.3532}, {'post_id': 231, 'timestamp': Timestamp('2023-05-18 22:56:55+0000', tz='UTC'), 'polarity': 0.1229}, {'post_id': 60, 'timestamp': Timestamp('2023-06-02 15:55:14+0000', tz='UTC'), 'polarity': 0.0857}, {'post_id': 56, 'timestamp': Timestamp('2023-06-05 13:51:52+0000', tz='UTC'), 'polarity': 0.0074}]",a t-shirt is a garment that is worn by a person,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
380,vitedeschi,2023-03-25 10:45:38+00:00,0.0243,neutral,"['um', 'dia', 'shooting', 'por', 'aqui']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-25 10:45:38+0000', tz='UTC'), 'polarity': 0.0243}]",a t-shirt is a garment that is worn by a person,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
380,adrianadreer,2023-03-23 13:01:53+00:00,0.2839,neutral,"['um', 'dia', 'shooting', 'por', 'aqui']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-23 13:01:53+0000', tz='UTC'), 'polarity': 0.2839}]",a t-shirt is a garment that is worn by a person,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
380,soll_sk8,2023-03-23 18:16:46+00:00,0.2036,neutral,"['um', 'dia', 'shooting', 'por', 'aqui']","[{'post_id': 380, 'timestamp': Timestamp('2023-03-23 18:16:46+0000', tz='UTC'), 'polarity': 0.2036}]",a t-shirt is a garment that is worn by a person,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
381,tihana_2023,2023-05-19 21:09:55+00:00,-0.0036,neutral,"['happy', 'mother', 'day', 'mum', 'best']","[{'post_id': 381, 'timestamp': Timestamp('2023-05-19 21:09:55+0000', tz='UTC'), 'polarity': -0.0036}]",a pair of brown leather boots with a leather belt and a leather jacket,brown,"jacket, boots, belt",edgy,casual outing,"brown, jacket, boots, belt, edgy, casual-outing"
381,edmondkarepi,2023-05-27 07:18:22+00:00,0.8402,positive,"['happy', 'mother', 'day', 'mum', 'best']","[{'post_id': 381, 'timestamp': Timestamp('2023-05-27 07:18:22+0000', tz='UTC'), 'polarity': 0.8402}]",a pair of brown leather boots with a leather belt and a leather jacket,brown,"jacket, boots, belt",edgy,casual outing,"brown, jacket, boots, belt, edgy, casual-outing"
381,carola_caia,2023-05-29 22:49:31+00:00,-0.1102,neutral,"['happy', 'mother', 'day', 'mum', 'best']","[{'post_id': 381, 'timestamp': Timestamp('2023-05-29 22:49:31+0000', tz='UTC'), 'polarity': -0.1102}, {'post_id': 382, 'timestamp': Timestamp('2023-05-29 22:52:19+0000', tz='UTC'), 'polarity': -0.0976}, {'post_id': 374, 'timestamp': Timestamp('2023-05-29 23:09:01+0000', tz='UTC'), 'polarity': -0.0895}, {'post_id': 253, 'timestamp': Timestamp('2023-05-30 00:03:18+0000', tz='UTC'), 'polarity': -0.0228}]",a pair of brown leather boots with a leather belt and a leather jacket,brown,"jacket, boots, belt",edgy,casual outing,"brown, jacket, boots, belt, edgy, casual-outing"
381,fatfree93,2023-05-26 22:38:49+00:00,-0.0277,neutral,"['happy', 'mother', 'day', 'mum', 'best']","[{'post_id': 381, 'timestamp': Timestamp('2023-05-26 22:38:49+0000', tz='UTC'), 'polarity': -0.0277}]",a pair of brown leather boots with a leather belt and a leather jacket,brown,"jacket, boots, belt",edgy,casual outing,"brown, jacket, boots, belt, edgy, casual-outing"
381,choi_chan_kuk,2023-05-23 20:56:48+00:00,0.3449,neutral,"['happy', 'mother', 'day', 'mum', 'best']","[{'post_id': 381, 'timestamp': Timestamp('2023-05-23 20:56:48+0000', tz='UTC'), 'polarity': 0.3449}]",a pair of brown leather boots with a leather belt and a leather jacket,brown,"jacket, boots, belt",edgy,casual outing,"brown, jacket, boots, belt, edgy, casual-outing"
381,caterina.vitaripa9gmail.com393,2023-05-21 12:01:51+00:00,-0.0154,neutral,"['happy', 'mother', 'day', 'mum', 'best']","[{'post_id': 381, 'timestamp': Timestamp('2023-05-21 12:01:51+0000', tz='UTC'), 'polarity': -0.0154}]",a pair of brown leather boots with a leather belt and a leather jacket,brown,"jacket, boots, belt",edgy,casual outing,"brown, jacket, boots, belt, edgy, casual-outing"
382,umbertotedde,2023-05-24 10:41:59+00:00,-0.2549,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 382, 'timestamp': Timestamp('2023-05-24 10:41:59+0000', tz='UTC'), 'polarity': -0.2549}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
382,fannina74,2023-05-30 16:44:21+00:00,-0.0316,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 253, 'timestamp': Timestamp('2023-05-30 16:36:03+0000', tz='UTC'), 'polarity': -0.169}, {'post_id': 373, 'timestamp': Timestamp('2023-05-30 16:36:26+0000', tz='UTC'), 'polarity': -0.9558}, {'post_id': 374, 'timestamp': Timestamp('2023-05-30 16:42:06+0000', tz='UTC'), 'polarity': -0.9608}, {'post_id': 382, 'timestamp': Timestamp('2023-05-30 16:44:21+0000', tz='UTC'), 'polarity': -0.0316}, {'post_id': 386, 'timestamp': Timestamp('2023-05-30 16:46:43+0000', tz='UTC'), 'polarity': -0.9612}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
382,ele_nouvelle,2023-05-30 09:33:12+00:00,-0.0659,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 382, 'timestamp': Timestamp('2023-05-30 09:33:12+0000', tz='UTC'), 'polarity': -0.0659}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
382,marlynsindar,2023-05-20 14:40:56+00:00,-0.0879,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 382, 'timestamp': Timestamp('2023-05-20 14:40:56+0000', tz='UTC'), 'polarity': -0.0879}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
382,everseensa,2023-05-24 11:25:03+00:00,0.2019,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 390, 'timestamp': Timestamp('2023-05-24 11:24:59+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 382, 'timestamp': Timestamp('2023-05-24 11:25:03+0000', tz='UTC'), 'polarity': 0.2019}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
382,domenica_sisto,2023-05-29 03:25:23+00:00,-0.0093,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 382, 'timestamp': Timestamp('2023-05-29 03:25:23+0000', tz='UTC'), 'polarity': -0.0093}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
382,frhan.khan.378,2023-05-20 05:10:55+00:00,-0.0872,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 382, 'timestamp': Timestamp('2023-05-20 05:10:55+0000', tz='UTC'), 'polarity': -0.0872}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
382,mariagabriellaamato,2023-05-20 14:47:51+00:00,-0.091,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 382, 'timestamp': Timestamp('2023-05-20 14:47:51+0000', tz='UTC'), 'polarity': -0.091}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
382,antonio_colucci__,2023-05-22 11:36:59+00:00,-0.0362,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 382, 'timestamp': Timestamp('2023-05-22 11:36:59+0000', tz='UTC'), 'polarity': -0.0362}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
382,carola_caia,2023-05-29 22:52:19+00:00,-0.0976,neutral,"['premiere', 'milan', 'guys', 'ready', 'days']","[{'post_id': 381, 'timestamp': Timestamp('2023-05-29 22:49:31+0000', tz='UTC'), 'polarity': -0.1102}, {'post_id': 382, 'timestamp': Timestamp('2023-05-29 22:52:19+0000', tz='UTC'), 'polarity': -0.0976}, {'post_id': 374, 'timestamp': Timestamp('2023-05-29 23:09:01+0000', tz='UTC'), 'polarity': -0.0895}, {'post_id': 253, 'timestamp': Timestamp('2023-05-30 00:03:18+0000', tz='UTC'), 'polarity': -0.0228}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
383,eva_yague,2023-05-31 21:56:45+00:00,-0.0107,neutral,"['back', 'paradise', 'supplied']","[{'post_id': 389, 'timestamp': Timestamp('2023-05-31 21:50:33+0000', tz='UTC'), 'polarity': 0.2749}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:51:27+0000', tz='UTC'), 'polarity': 0.8402}, {'post_id': 388, 'timestamp': Timestamp('2023-05-31 21:52:57+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 387, 'timestamp': Timestamp('2023-05-31 21:53:24+0000', tz='UTC'), 'polarity': -0.0459}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:56:45+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 384, 'timestamp': Timestamp('2023-05-31 21:56:57+0000', tz='UTC'), 'polarity': -0.0285}, {'post_id': 390, 'timestamp': Timestamp('2023-05-31 21:58:08+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 376, 'timestamp': Timestamp('2023-05-31 22:01:46+0000', tz='UTC'), 'polarity': -0.0321}, {'post_id': 251, 'timestamp': Timestamp('2023-05-31 22:03:48+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 245, 'timestamp': Timestamp('2023-05-31 22:04:26+0000', tz='UTC'), 'polarity': -0.0095}, {'post_id': 47, 'timestamp': Timestamp('2023-06-05 21:24:55+0000', tz='UTC'), 'polarity': -0.0321}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
383,giova_fabiano,2023-05-31 13:43:15+00:00,-0.0379,neutral,"['back', 'paradise', 'supplied']","[{'post_id': 383, 'timestamp': Timestamp('2023-05-31 13:43:15+0000', tz='UTC'), 'polarity': -0.0379}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
383,tired88888888,2023-05-31 19:21:49+00:00,-0.0823,neutral,"['back', 'paradise', 'supplied']","[{'post_id': 383, 'timestamp': Timestamp('2023-05-31 19:21:49+0000', tz='UTC'), 'polarity': -0.0823}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
383,eva_yague,2023-05-31 21:51:27+00:00,0.8402,positive,"['back', 'paradise', 'supplied']","[{'post_id': 389, 'timestamp': Timestamp('2023-05-31 21:50:33+0000', tz='UTC'), 'polarity': 0.2749}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:51:27+0000', tz='UTC'), 'polarity': 0.8402}, {'post_id': 388, 'timestamp': Timestamp('2023-05-31 21:52:57+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 387, 'timestamp': Timestamp('2023-05-31 21:53:24+0000', tz='UTC'), 'polarity': -0.0459}, {'post_id': 383, 'timestamp': Timestamp('2023-05-31 21:56:45+0000', tz='UTC'), 'polarity': -0.0107}, {'post_id': 384, 'timestamp': Timestamp('2023-05-31 21:56:57+0000', tz='UTC'), 'polarity': -0.0285}, {'post_id': 390, 'timestamp': Timestamp('2023-05-31 21:58:08+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 376, 'timestamp': Timestamp('2023-05-31 22:01:46+0000', tz='UTC'), 'polarity': -0.0321}, {'post_id': 251, 'timestamp': Timestamp('2023-05-31 22:03:48+0000', tz='UTC'), 'polarity': 0.7074}, {'post_id': 245, 'timestamp': Timestamp('2023-05-31 22:04:26+0000', tz='UTC'), 'polarity': -0.0095}, {'post_id': 47, 'timestamp': Timestamp('2023-06-05 21:24:55+0000', tz='UTC'), 'polarity': -0.0321}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
383,royallionparfum,2023-06-06 05:28:58+00:00,0.728,positive,"['back', 'paradise', 'supplied']","[{'post_id': 240, 'timestamp': Timestamp('2023-06-06 05:28:19+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 251, 'timestamp': Timestamp('2023-06-06 05:28:27+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 375, 'timestamp': Timestamp('2023-06-06 05:28:39+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 383, 'timestamp': Timestamp('2023-06-06 05:28:58+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 390, 'timestamp': Timestamp('2023-06-06 05:29:05+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 225, 'timestamp': Timestamp('2023-06-06 05:41:17+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 323, 'timestamp': Timestamp('2023-06-06 05:41:26+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 387, 'timestamp': Timestamp('2023-06-06 05:41:42+0000', tz='UTC'), 'polarity': 0.1033}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
383,rossellaselano,2023-06-03 17:52:04+00:00,-0.1588,neutral,"['back', 'paradise', 'supplied']","[{'post_id': 383, 'timestamp': Timestamp('2023-06-03 17:52:04+0000', tz='UTC'), 'polarity': -0.1588}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
383,topi_cantine_solai,2023-05-31 08:33:48+00:00,-0.123,neutral,"['back', 'paradise', 'supplied']","[{'post_id': 383, 'timestamp': Timestamp('2023-05-31 08:33:48+0000', tz='UTC'), 'polarity': -0.123}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
383,marilu.57,2023-05-29 19:22:36+00:00,-0.0415,neutral,"['back', 'paradise', 'supplied']","[{'post_id': 383, 'timestamp': Timestamp('2023-05-29 19:22:36+0000', tz='UTC'), 'polarity': -0.0415}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
383,ciaokasia,2023-05-28 18:31:59+00:00,0.9862,positive,"['back', 'paradise', 'supplied']","[{'post_id': 383, 'timestamp': Timestamp('2023-05-28 18:31:59+0000', tz='UTC'), 'polarity': 0.9862}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
384,flo.bu___,2023-05-29 06:00:12+00:00,-0.2036,neutral,"['feeling', 'super', 'fancy', 'today', 'wearing', 'sunglasses', 'look']","[{'post_id': 384, 'timestamp': Timestamp('2023-05-29 06:00:12+0000', tz='UTC'), 'polarity': -0.2036}]",a bag is a bag that is used to carry a purse or other item of clothing,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
384,666innesto,2023-05-23 23:30:06+00:00,0.728,positive,"['feeling', 'super', 'fancy', 'today', 'wearing', 'sunglasses', 'look']","[{'post_id': 384, 'timestamp': Timestamp('2023-05-23 23:30:06+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 384, 'timestamp': Timestamp('2023-05-23 23:30:15+0000', tz='UTC'), 'polarity': -0.0665}]",a bag is a bag that is used to carry a purse or other item of clothing,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
384,666innesto,2023-05-23 23:30:15+00:00,-0.0665,neutral,"['feeling', 'super', 'fancy', 'today', 'wearing', 'sunglasses', 'look']","[{'post_id': 384, 'timestamp': Timestamp('2023-05-23 23:30:06+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 384, 'timestamp': Timestamp('2023-05-23 23:30:15+0000', tz='UTC'), 'polarity': -0.0665}]",a bag is a bag that is used to carry a purse or other item of clothing,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
