post_id,commentUser,timestamp,comments,likes,clean_comments,tokens,polarity,sentiment,tfidf_keywords,preferences,emoji_present
341,thecarlaanderson,2022-10-15 01:47:47+00:00,:smiling_face_with_hearts:,0.0,smiling_face_with_hearts,['smiling_face_with_hearts'],0.6877,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
341,lindekassels,2022-10-13 07:16:10+00:00,:two_hearts::two_hearts::two_hearts:,0.0,two_heartstwo_heartstwo_hearts,['two_heartstwo_heartstwo_hearts'],0.2012,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
341,sarakingmoura,2022-10-11 18:08:51+00:00,The peekaboo of the season @stephaniebroek,0.0,the peekaboo of the season stephaniebroek,"['peekaboo', 'season', 'stephaniebroek']",0.2111,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
341,melhughespr,2022-10-08 23:09:35+00:00,She’s SO cute!! :red_heart:️,1.0,shes so cute red_heart,"['shes', 'cute', 'red_heart']",0.9784,positive,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
341,love_aesthetics,2022-10-07 12:17:44+00:00,:smiling_face_with_tear::brown_heart:,0.0,smiling_face_with_tearbrown_heart,['smiling_face_with_tearbrown_heart'],0.5508,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
341,lastylemagazine,2022-10-06 20:58:18+00:00,Such a wholesome and beautiful moment :smiling_face_with_hearts: You’ve been hand selected to be invited to the event of the season hosted by L.A. STYLE Magazine’s event! You don’t want to miss out! 10.15.22! RSVP at www.lastylesoiree.com – Your VIP Password is: LASTYLE_VIP. Send us a DM for the event address!,0.0,such a wholesome and beautiful moment smiling_face_with_hearts youve been hand selected to be invited to the event of the season hosted by la style magazines event you dont want to miss out rsvp at your vip password is lastyle_vip send us a dm for the event address,"['wholesome', 'beautiful', 'moment', 'smiling_face_with_hearts', 'youve', 'hand', 'selected', 'invited', 'event', 'season', 'hosted', 'la', 'style', 'magazine', 'event', 'dont', 'want', 'miss', 'rsvp', 'vip', 'password', 'lastyle_vip', 'send', 'u', 'dm', 'event', 'address']",0.9844,positive,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']",['moment'],[]
342,jiskvermeulen,2023-04-15 18:19:53+00:00,When will this top come out :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,3.0,when will this top come out smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,"['top', 'come', 'smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes']",0.3872,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
342,pawel3754,2023-03-30 01:43:24+00:00,:red_heart:️:red_heart:️,0.0,red_heartred_heart,['red_heartred_heart'],-0.1533,neutral,"['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
342,maddesunn,2023-03-25 22:18:09+00:00,Is this black button up going to be apart of the drop? It is so beautiful 🥹,1.0,is this black button up going to be apart of the drop it is so beautiful,"['black', 'button', 'going', 'apart', 'drop', 'beautiful']",0.9742,positive,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']",['drop it'],[]
342,hayekmario75,2023-03-24 12:33:24+00:00,of course ourside I am me but here is different,0.0,of course ourside i am me but here is different,"['course', 'ourside', 'different']",0.104,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
342,hayekmario75,2023-03-24 12:33:07+00:00,just like you right?,0.0,just like you right,"['like', 'right']",0.2551,neutral,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de']",['you right'],[]
342,hayekmario75,2023-03-24 12:33:00+00:00,I'm free to be whoever I want to be,0.0,im free to be whoever i want to be,"['im', 'free', 'whoever', 'want']",0.4225,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
342,hayekmario75,2023-03-24 12:32:52+00:00,I'm not outisde here so...,0.0,im not outisde here so,"['im', 'outisde']",-0.1856,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
342,alinewouters,2023-03-21 15:44:46+00:00,:raising_hands:,0.0,raising_hands,['raising_hands'],-0.0276,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
342,janahuttenmeister,2023-03-20 18:04:12+00:00,Where is the black jeans  from? 🥹,0.0,where is the black jeans from,"['black', 'jean']",-0.0707,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
343,beccaloren,2023-05-04 01:30:13+00:00,Links,1.0,links,['link'],0.0115,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
343,orrmamallama,2023-05-03 00:17:54+00:00,@kiimbo__sliice @hollshill :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: this is her! These outfits are so cute,3.0,kiimbo__sliice hollshill smiling_face_with_hearteyessmiling_face_with_hearteyes this is her these outfits are so cute,"['kiimbo__sliice', 'hollshill', 'smiling_face_with_hearteyessmiling_face_with_hearteyes', 'outfit', 'cute']",0.978,positive,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
343,nelly_719,2023-05-01 14:38:52+00:00,Links,1.0,links,['link'],0.0115,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
343,mysharonaw,2023-05-01 01:49:12+00:00,Love #1 :cherry_blossom:,1.0,love cherry_blossom love,"['love', 'cherry_blossom', 'love']",0.9305,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['cherry_blossom love'],['love']
343,marissaguerrero,2023-04-30 22:46:05+00:00,Link please,0.0,link please,"['link', 'please']",0.0509,neutral,"['please', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
343,everyday.holly,2023-05-04 01:31:37+00:00,I just messaged you the links!:growing_heart:,1.0,i just messaged you the linksgrowing_heart,"['messaged', 'linksgrowing_heart']",0.1091,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
344,karenarcanjo.official,2023-03-23 13:06:09+00:00,:red_heart:️,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
344,black_palms_label,2022-11-07 08:50:40+00:00,:fire::fire::fire:,0.0,firefirefire fire fire fire,"['firefirefire', 'fire', 'fire', 'fire']",-0.0207,neutral,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']",[],['fire']
344,fablefrique,2022-11-02 22:57:22+00:00,Cool mama :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,cool mama smiling_face_with_hearteyessmiling_face_with_hearteyes,"['cool', 'mama', 'smiling_face_with_hearteyessmiling_face_with_hearteyes']",0.7121,positive,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",['mama'],[]
344,shoppiccoli,2022-11-02 19:59:50+00:00,Cute,0.0,cute,['cute'],0.802,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
344,k.jadereason,2022-11-02 17:55:53+00:00,:black_heart::black_heart::black_heart:,0.0,black_heartblack_heartblack_heart,['black_heartblack_heartblack_heart'],0.0086,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
345,patty_jarvis,2023-04-23 19:12:56+00:00,This Picture just goes to prove that good DNA is everything!,1.0,this picture just goes to prove that good dna is everything,"['picture', 'go', 'prove', 'good', 'dna', 'everything']",0.9531,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
345,laissantos3744,2023-04-18 00:55:39+00:00,Gorgeous :fire::fire::clapping_hands:,0.0,gorgeous firefireclapping_hands fire fire,"['gorgeous', 'firefireclapping_hands', 'fire', 'fire']",0.8549,positive,"['fire', 'gorgeous', 'amazing', 'beautiful', 'clapping_hands']",['firefireclapping_hands'],['fire']
345,shabaz_husain_siddiqui,2023-03-28 17:02:45+00:00,hot:fire::fire:,0.0,hotfirefire fire fire,"['hotfirefire', 'fire', 'fire']",0.1211,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
345,dr_babyblues_glomad,2023-03-14 10:47:45+00:00,:red_heart:️:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: über- hot,0.0,red_heartsmiling_face_with_hearteyessmiling_face_with_hearteyes über hot,"['red_heartsmiling_face_with_hearteyessmiling_face_with_hearteyes', 'über', 'hot']",0.3313,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
345,sunrev744,2023-02-07 06:13:19+00:00,:red_heart: Hottest make model :grinning_face_with_sweat:,2.0,red_heart hottest make model grinning_face_with_sweat,"['red_heart', 'hottest', 'make', 'model', 'grinning_face_with_sweat']",0.5803,positive,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
345,recoveryvictim,2023-01-24 02:16:11+00:00,Pop Pop,1.0,pop pop,"['pop', 'pop']",0.1716,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
345,___naswgxx__,2022-12-26 03:11:03+00:00,:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0,red_heartred_heartred_heartred_heartred_heart,['red_heartred_heartred_heartred_heartred_heart'],-0.4778,negative,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
345,sitiapaan05,2022-11-10 14:20:57+00:00,Hotttttt :fire::fire::fire::fire::fire::fire::fire:,1.0,hotttttt firefirefirefirefirefirefire fire fire fire fire fire fire fire,"['hotttttt', 'firefirefirefirefirefirefire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']",-0.0976,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
345,pinheiromariairismarribeiro,2023-05-10 22:55:08+00:00,@official_davidgandy_fans_page Boa noite amigo :raising_hands::raising_hands:,1.0,official_davidgandy_fans_page boa noite amigo raising_handsraising_hands,"['official_davidgandy_fans_page', 'boa', 'noite', 'amigo', 'raising_handsraising_hands']",0.0316,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
346,dariusdarkhan,2022-10-16 03:01:52+00:00,The biceps keep getting bigger :clapping_hands::flexed_biceps_medium-light_skin_tone::check_mark:️,0.0,the biceps keep getting bigger clapping_handsflexed_biceps_mediumlight_skin_tonecheck_mark,"['biceps', 'keep', 'getting', 'bigger', 'clapping_handsflexed_biceps_mediumlight_skin_tonecheck_mark']",0.63,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
346,wagafull,2022-06-12 14:40:59+00:00,:red_heart:️,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
346,elenazvereva8702,2022-06-09 16:49:38+00:00,"Очень очень люблю , воробышек !!!!!!:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️",0.0,очень очень люблю воробышек red_heartred_heartred_heartred_heartred_heartred_heart,"['очень', 'очень', 'люблю', 'воробышек', 'red_heartred_heartred_heartred_heartred_heartred_heart']",-0.4944,negative,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
346,theodor5036,2022-05-13 05:41:24+00:00,:face_with_open_mouth::smiling_face_with_heart-eyes::fire::fire::fire::fire::fire::fire::fire::fire::fire::fire:,0.0,face_with_open_mouthsmiling_face_with_hearteyesfirefirefirefirefirefirefirefirefirefire fire fire fire fire fire fire fire fire fire fire,"['face_with_open_mouthsmiling_face_with_hearteyesfirefirefirefirefirefirefirefirefirefire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire', 'fire']",-0.1073,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
346,vera_maroni,2022-03-14 21:47:59+00:00,No vabbè :fire::face_with_tears_of_joy::red_heart:️,0.0,no vabbè fireface_with_tears_of_joyred_heart no fire,"['no', 'vabbè', 'fireface_with_tears_of_joyred_heart', 'no', 'fire']",-0.0744,neutral,"['no', 'fire', 'amazing', 'beautiful', 'clapping_hands']",[],"['fire', 'no']"
346,veraoff1cial,2022-03-14 21:05:07+00:00,Jajajajajjaja nice coincidence,0.0,jajajajajjaja nice coincidence,"['jajajajajjaja', 'nice', 'coincidence']",0.7826,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
346,gabriella.bartolini.92,2022-03-11 15:04:06+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyesred_heartred_heartred_heartred_heartred_heart,['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyesred_heartred_heartred_heartred_heartred_heart'],0.0167,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
346,bin4lian,2022-02-19 22:11:29+00:00,:raising_hands:,0.0,raising_hands,['raising_hands'],-0.0276,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
346,juana.jimenez1,2022-02-18 15:04:30+00:00,:raising_hands::red_heart:️:red_heart:️:red_heart:️,0.0,raising_handsred_heartred_heartred_heart,['raising_handsred_heartred_heartred_heart'],-0.4164,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
346,juana.jimenez.gil59,2022-02-07 14:04:29+00:00,:clapping_hands::clapping_hands::clapping_hands::red_heart:️,0.0,clapping_handsclapping_handsclapping_handsred_heart,['clapping_handsclapping_handsclapping_handsred_heart'],0.265,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
347,marcelarmzp,2023-06-06 15:37:21+00:00,LINKS,0.0,links,['link'],0.0115,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
347,macyberti,2023-06-05 20:42:49+00:00,Link,0.0,link,['link'],-0.0157,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
347,sarahfrainslater,2023-06-05 12:52:41+00:00,Links,0.0,links,['link'],0.0115,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
347,rubynguyen1295,2023-06-05 11:23:34+00:00,Links,0.0,links,['link'],0.0115,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
347,mccreazione,2023-06-03 04:13:42+00:00,Link,0.0,link,['link'],-0.0157,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
347,everyday.holly,2023-06-06 15:37:33+00:00,I just massaged you the links!,0.0,i just massaged you the links,"['massaged', 'link']",0.0276,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
348,soheila_dgh_,2023-01-12 16:50:41+00:00,You're wonderful :raising_hands::raising_hands::raising_hands::raising_hands:,0.0,youre wonderful raising_handsraising_handsraising_handsraising_hands,"['youre', 'wonderful', 'raising_handsraising_handsraising_handsraising_hands']",0.9706,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",['raising_handsraising_handsraising_handsraising_hands'],[]
348,soheila_dgh_,2023-01-03 16:12:27+00:00,:red_heart:️,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
348,nicitodd,2022-06-21 16:40:15+00:00,@louisdewhurst the jacket :smiling_face_with_heart-eyes:,1.0,louisdewhurst the jacket smiling_face_with_hearteyes,"['louisdewhurst', 'jacket', 'smiling_face_with_hearteyes']",0.4195,neutral,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
348,wagafull,2022-06-12 14:37:12+00:00,:red_heart:️,1.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
348,thisisrositamohseni,2022-04-18 10:37:21+00:00,@davidgandy_official :heart_on_fire:,1.0,davidgandy_official heart_on_fire,"['davidgandy_official', 'heart_on_fire']",-0.0346,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
348,erikaraf78,2022-04-15 14:22:51+00:00,:red_heart:️:red_heart:️:red_heart:️,1.0,red_heartred_heartred_heart,['red_heartred_heartred_heart'],-0.4655,negative,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
348,tittagaia,2022-04-13 23:36:03+00:00,:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️,1.0,red_heartred_heartred_heartred_heartred_heartred_heart,['red_heartred_heartred_heartred_heartred_heartred_heart'],-0.553,negative,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
348,__elllhaam__,2022-03-23 11:32:31+00:00,:fire::fire::fire:,1.0,firefirefire fire fire fire,"['firefirefire', 'fire', 'fire', 'fire']",-0.0207,neutral,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']",[],['fire']
348,falcondesigngermany,2022-03-21 12:56:33+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1.0,smiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyes'],0.2628,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
349,brooke.murling,2022-12-25 23:55:35+00:00,The playroom is amazing!!,0.0,the playroom is amazing,"['playroom', 'amazing']",0.9868,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",['the playroom'],[]
349,jgiantasio,2022-12-25 22:21:20+00:00,Looks so good! Love the swings!!!:red_heart:️:red_heart:️,0.0,looks so good love the swingsred_heartred_heart love,"['look', 'good', 'love', 'swingsred_heartred_heart', 'love']",0.9906,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['the swingsred_heartred_heart'],['love']
349,jejarrell,2022-12-25 22:19:45+00:00,Avery got the play dough hair salon too :clapping_hands::face_with_tears_of_joy:,0.0,avery got the play dough hair salon too clapping_handsface_with_tears_of_joy,"['avery', 'got', 'play', 'dough', 'hair', 'salon', 'clapping_handsface_with_tears_of_joy']",0.3269,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
350,mercato_cucina,2023-01-03 18:20:31+00:00,Sounds like the best type of plans :Italy:,0.0,sounds like the best type of plans italy,"['sound', 'like', 'best', 'type', 'plan', 'italy']",0.942,positive,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de']",['the best'],[]
350,brittprice,2022-12-31 14:21:51+00:00,Pretty :red_heart:️,1.0,pretty red_heart,"['pretty', 'red_heart']",0.458,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
350,rhyancaminske,2023-01-01 16:45:09+00:00,@brittprice thanks Britt :face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:,0.0,brittprice thanks britt face_blowing_a_kissface_blowing_a_kissface_blowing_a_kiss,"['brittprice', 'thanks', 'britt', 'face_blowing_a_kissface_blowing_a_kissface_blowing_a_kiss']",0.4597,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
351,tahnyaiva,2023-05-15 07:51:23+00:00,Love :smiling_face_with_heart-eyes:,0.0,love smiling_face_with_hearteyes love,"['love', 'smiling_face_with_hearteyes', 'love']",0.9495,positive,"['love', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']",['smiling_face_with_hearteyes love'],['love']
351,bia_biafaria,2023-05-14 22:01:08+00:00,Que luk lindoo apaixonada,0.0,que luk lindoo apaixonada,"['que', 'luk', 'lindoo', 'apaixonada']",-0.0849,neutral,"['que', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
351,pao_k_la_magica,2023-05-01 21:56:00+00:00,:cherry_blossom::two_hearts:🩷:cherry_blossom::two_hearts:🩷:cherry_blossom::two_hearts:🩷,0.0,cherry_blossomtwo_heartscherry_blossomtwo_heartscherry_blossomtwo_hearts,['cherry_blossomtwo_heartscherry_blossomtwo_heartscherry_blossomtwo_hearts'],0.1385,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
351,trendsduchess,2023-04-27 19:51:04+00:00,"Hi Camila, your fashion sense is always on point! If you're looking for some stylish accessories to complete your outfits, check out my dropshipping website trendsduchess.store. We offer a variety of trendy and affordable items that I think you and your followers would love. Thank you for inspiring us with your incredible style! :smiling_face_with_heart-eyes:",0.0,hi camila your fashion sense is always on point if youre looking for some stylish accessories to complete your outfits check out my dropshipping website trendsduchessstore we offer a variety of trendy and affordable items that i think you and your followers would love thank you for inspiring us with your incredible style smiling_face_with_hearteyes check love,"['hi', 'camila', 'fashion', 'sense', 'always', 'point', 'youre', 'looking', 'stylish', 'accessory', 'complete', 'outfit', 'check', 'dropshipping', 'website', 'trendsduchessstore', 'offer', 'variety', 'trendy', 'affordable', 'item', 'think', 'follower', 'would', 'love', 'thank', 'inspiring', 'u', 'incredible', 'style', 'smiling_face_with_hearteyes', 'check', 'love']",0.9891,positive,"['love', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","['thank you', 'and']","['love', 'check']"
351,paivacris_14,2023-04-23 22:39:18+00:00,Que lindo amei:smiling_face_with_heart-eyes::clapping_hands:,0.0,que lindo ameismiling_face_with_hearteyesclapping_hands,"['que', 'lindo', 'ameismiling_face_with_hearteyesclapping_hands']",0.0548,neutral,"['que', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
351,styluux,2023-04-23 19:30:43+00:00,:heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire::heart_on_fire:,0.0,heart_on_fireheart_on_fireheart_on_fireheart_on_fireheart_on_fireheart_on_fireheart_on_fire,['heart_on_fireheart_on_fireheart_on_fireheart_on_fireheart_on_fireheart_on_fireheart_on_fire'],-0.058,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
351,ferrer_luxulis,2023-04-19 04:27:11+00:00,:two_hearts::two_hearts::two_hearts::two_hearts::two_hearts::two_hearts::two_hearts:,0.0,two_heartstwo_heartstwo_heartstwo_heartstwo_heartstwo_heartstwo_hearts,['two_heartstwo_heartstwo_heartstwo_heartstwo_heartstwo_heartstwo_hearts'],0.0943,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
351,nanay_reiss,2023-04-18 03:00:14+00:00,Minha inspiração :two_hearts:,0.0,minha inspiração two_hearts,"['minha', 'inspiração', 'two_hearts']",0.1485,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
351,cassiacsiilva,2023-04-15 17:37:31+00:00,Wowwwwww,0.0,wo,['wo'],-0.0469,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
352,michdumas,2022-12-13 11:49:29+00:00,The last Coro for me haha,1.0,the last coro for me haha,"['last', 'coro', 'haha']",0.6746,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
352,garyfalta,2022-12-13 01:44:08+00:00,Happiest of birthdays!,1.0,happiest of birthdays,"['happiest', 'birthday']",0.9688,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
352,yortycm,2022-12-13 01:38:34+00:00,Absolutely adorable moments!,1.0,absolutely adorable moments,"['absolutely', 'adorable', 'moment']",0.9602,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
352,papafrank13,2022-12-13 01:36:38+00:00,Beautiful!!!!,1.0,beautiful,['beautiful'],0.9121,positive,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']",[],[]
352,niks_pics19,2022-12-13 01:18:11+00:00,I feel like sprinkler is harder to say than spangler tho,1.0,i feel like sprinkler is harder to say than spangler tho,"['feel', 'like', 'sprinkler', 'harder', 'say', 'spangler', 'tho']",-0.3738,neutral,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de']",['sprinkler is'],[]
352,scottdds1,2022-12-13 01:18:08+00:00,Why not pop pop or grandpa?,1.0,why not pop pop or grandpa,"['pop', 'pop', 'grandpa']",-0.1106,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
352,rhelderop,2022-12-13 01:17:46+00:00,Awesome!!! Happy Birthday!!,1.0,awesome happy birthday happy,"['awesome', 'happy', 'birthday', 'happy']",0.9896,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],['happy']
352,rhyancaminske,2022-12-15 00:33:40+00:00,@niks_pics19 hahahah I do too :face_with_tears_of_joy:,0.0,niks_pics hahahah i do too face_with_tears_of_joy,"['niks_pics', 'hahahah', 'face_with_tears_of_joy']",0.6368,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
352,rhyancaminske,2022-12-15 00:34:00+00:00,@scottdds1 hahaha he is grandpa! But not mine :face_with_tears_of_joy:,0.0,scottdds hahaha he is grandpa but not mine face_with_tears_of_joy,"['scottdds', 'hahaha', 'grandpa', 'mine', 'face_with_tears_of_joy']",0.2416,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
353,ck1morris122,2022-11-25 19:20:26+00:00,So GORGEOUS :red_heart:️:two_hearts::two_hearts:this is the cutest tee :smiling_face_with_heart-eyes:,0.0,so gorgeous red_hearttwo_heartstwo_heartsthis is the cutest tee smiling_face_with_hearteyes,"['gorgeous', 'red_hearttwo_heartstwo_heartsthis', 'cutest', 'tee', 'smiling_face_with_hearteyes']",0.9862,positive,"['gorgeous', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']",['red_hearttwo_heartstwo_heartsthis'],[]
353,mywholefitlife,2022-11-24 20:41:22+00:00,Love your nails :nail_polish:,0.0,love your nails nail_polish love,"['love', 'nail', 'nail_polish', 'love']",0.9816,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['your nails'],['love']
353,the_realvonhord,2022-11-24 16:58:39+00:00,Thank you for the code! I just used it!,1.0,thank you for the code i just used it,"['thank', 'code', 'used']",0.9308,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
353,momlife.of.leni.and.leo,2022-11-23 22:04:11+00:00,:smiling_face_with_heart-eyes::red_heart:️:fire::fire:,0.0,smiling_face_with_hearteyesred_heartfirefire fire fire,"['smiling_face_with_hearteyesred_heartfirefire', 'fire', 'fire']",0.451,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
353,lifewithckatz,2022-11-23 12:23:41+00:00,So gorgeous!!! :fire::fire:,0.0,so gorgeous firefire fire fire,"['gorgeous', 'firefire', 'fire', 'fire']",0.9255,positive,"['fire', 'gorgeous', 'amazing', 'beautiful', 'clapping_hands']",['firefire'],['fire']
353,dannafwells,2022-11-23 05:05:45+00:00,Loveeeee their tees and sweatshirts!!,1.0,loveeeee their tees and sweatshirts,"['loveeeee', 'tee', 'sweatshirt']",0.9784,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
