post_id,commentUser,timestamp,likes,clean_comment,tokens,polarity,sentiment,tfidf_keywords
485,nelson.cada,2023-06-07 21:26:40+00:00,0.0,love you baby red_heart red_heart red_heart red_heart smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['love', 'baby', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.9697,positive,"['smiling_face_with_heart', 'eyes', 'red_heart', 'love', 'amazing']"
485,nelson.cada,2023-06-07 21:24:39+00:00,0.0,zendaya you smiling_face_with_heart eyes look so cute in pink i love you smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['zendaya', 'smiling_face_with_heart', 'eyes', 'look', 'cute', 'pink', 'love', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.9871,positive,"['smiling_face_with_heart', 'eyes', 'look', 'love', 'amazing']"
485,nelson.cada,2023-06-07 21:21:07+00:00,0.0,love you smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['love', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.9449,positive,"['smiling_face_with_heart', 'eyes', 'love', 'amazing', 'beautiful']"
485,wnic446,2023-06-07 18:19:26+00:00,0.0,zendaya you look so cute in pink i love it smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['zendaya', 'look', 'cute', 'pink', 'love', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.99,positive,"['smiling_face_with_heart', 'eyes', 'look', 'love', 'amazing']"
485,alesh_ahhh,2023-06-06 04:42:22+00:00,0.0,love you idol any tips to help a new model,"['love', 'idol', 'tips', 'help', 'new', 'model']",0.6531,positive,"['love', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
485,thekwekus,2023-06-05 19:57:52+00:00,0.0,blue_heart blue_heart,"['blue_heart', 'blue_heart']",0.4699,positive,"['blue_heart', 'amazing', 'beautiful', 'black_heart', 'brown_heart']"
485,arii_bely,2023-06-05 14:46:27+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7867,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
486,virgulit12,2023-05-28 05:44:03+00:00,0.0,che imbarazzo,"['che', 'imbarazzo']",0.0074,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
486,laura_lusuardi,2023-05-21 04:01:59+00:00,0.0,clapping_hands clapping_hands clapping_hands smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['clapping_hands', 'clapping_hands', 'clapping_hands', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.834,positive,"['clapping_hands', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
486,fdrculture,2023-05-20 18:55:20+00:00,1.0,inculte,['inculte'],-0.0672,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
486,lolli_macchine_per_cucire,2023-05-20 16:40:29+00:00,0.0,face_with_tears_of_joy,['face_with_tears_of_joy'],0.3237,neutral,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
486,kaluany,2023-05-20 13:57:21+00:00,1.0,susanamadrid_sm susanamadrid_creative,"['susanamadrid_sm', 'susanamadrid_creative']",-0.0082,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
486,pinelucia.1,2023-05-20 13:21:03+00:00,2.0,oh my god face_screaming_in_fear face_screaming_in_fear face_screaming_in_fear face_screaming_in_fear face_screaming_in_fear face_screaming_in_fear face_screaming_in_fear face_screaming_in_fear co presidente lei,"['oh', 'god', 'face_screaming_in_fear', 'face_screaming_in_fear', 'face_screaming_in_fear', 'face_screaming_in_fear', 'face_screaming_in_fear', 'face_screaming_in_fear', 'face_screaming_in_fear', 'face_screaming_in_fear', 'co', 'presidente', 'lei']",-0.617,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
486,filinnocenti,2023-05-20 07:07:56+00:00,3.0,fire fire fire,"['fire', 'fire', 'fire']",0.0278,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
486,fdnfashion,2023-05-26 06:27:15+00:00,1.0,lasci perdere fare il liceo dovrete essere il minimo la laurea non l ha mai presa ripensi al suo ex pozzoli lui si ha creato il tutto evitate di menzt gli studi da bravi rolling_on_the_floor_laughing person_facepalming thumbs_down person_shrugging,"['lasci', 'perdere', 'fare', 'il', 'liceo', 'dovrete', 'essere', 'il', 'minimo', 'la', 'laurea', 'non', 'l', 'ha', 'mai', 'presa', 'ripensi', 'al', 'suo', 'ex', 'pozzoli', 'lui', 'si', 'ha', 'creato', 'il', 'tutto', 'evitate', 'di', 'menzt', 'gli', 'studi', 'da', 'bravi', 'rolling_on_the_floor_laughing', 'person_facepalming', 'thumbs_down', 'person_shrugging']",-0.0324,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
487,udeesha.singh,2023-05-20 08:21:26+00:00,2.0,mentor michellengonmo clapping_hands clapping_hands clapping_hands clapping_hands red_heart red_heart red_heart sparkles sparkles sparkles sparkles sparkles,"['mentor', 'michellengonmo', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'red_heart', 'red_heart', 'red_heart', 'sparkles', 'sparkles', 'sparkles', 'sparkles', 'sparkles']",0.8956,positive,"['sparkles', 'clapping_hands', 'red_heart', 'amazing', 'beautiful']"
487,javier_brandwain,2023-05-20 07:56:51+00:00,2.0,clapping_hands,['clapping_hands'],0.0803,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
487,saramaino_,2023-05-20 04:39:51+00:00,0.0,glowing_star glowing_star,"['glowing_star', 'glowing_star']",0.7804,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
487,gloriamariagallery,2023-05-19 20:10:36+00:00,1.0,michellengonmo afwmilano clapping_hands clapping_hands clapping_hands,"['michellengonmo', 'afwmilano', 'clapping_hands', 'clapping_hands', 'clapping_hands']",0.2388,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
487,piece_clothing,2023-05-19 20:06:21+00:00,0.0,clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands,"['clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands']",0.3932,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
487,esraaawarda,2023-05-19 19:36:01+00:00,0.0,michellengonmo clapping_hands red_heart,"['michellengonmo', 'clapping_hands', 'red_heart']",0.2195,neutral,"['clapping_hands', 'red_heart', 'amazing', 'beautiful', 'black_heart']"
487,cappiandrea,2023-05-19 18:50:02+00:00,2.0,grande elia eliamaramotti,"['grande', 'elia', 'eliamaramotti']",0.0203,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
487,gisele_claudia_ntsama,2023-05-19 18:41:01+00:00,1.0,fire fire fire fire,"['fire', 'fire', 'fire', 'fire']",0.0806,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
487,will.i.am.mbiena,2023-05-19 18:33:06+00:00,0.0,clapping_hands smiling_face_with_heart eyes,"['clapping_hands', 'smiling_face_with_heart', 'eyes']",0.7066,positive,"['clapping_hands', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
488,camerinannamaria,2023-05-15 13:17:30+00:00,0.0,meraviglioso clapping_hands red_heart,"['meraviglioso', 'clapping_hands', 'red_heart']",0.2424,neutral,"['clapping_hands', 'red_heart', 'amazing', 'beautiful', 'black_heart']"
488,grandieliana,2023-05-14 08:29:01+00:00,0.0,grazie giorgio armani red_heart,"['grazie', 'giorgio', 'armani', 'red_heart']",0.1225,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
488,anna_a_1021_,2023-05-13 18:18:45+00:00,0.0,meraviglioso red_heart,"['meraviglioso', 'red_heart']",0.1208,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
488,suitedbyzoe,2023-05-13 12:28:57+00:00,0.0,ucsc sparkles sparkles sparkles,"['ucsc', 'sparkles', 'sparkles', 'sparkles']",0.9219,positive,"['sparkles', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
488,juliaetcello,2023-05-13 10:36:11+00:00,0.0,congratulations red_heart,"['congratulations', 'red_heart']",0.9436,positive,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
488,donatellodesigns,2023-05-13 00:40:38+00:00,0.0,smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes']",0.728,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
488,maestra_rozalia,2023-05-12 20:29:21+00:00,0.0,clapping_hands_light_skin_tone clapping_hands_light_skin_tone clapping_hands_light_skin_tone,"['clapping_hands_light_skin_tone', 'clapping_hands_light_skin_tone', 'clapping_hands_light_skin_tone']",0.0597,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
488,paolorossello,2023-05-12 19:23:30+00:00,0.0,clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands,"['clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands']",0.3735,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
488,giorgiomilan777,2023-05-12 18:16:09+00:00,0.0,clapping_hands clapping_hands clapping_hands,"['clapping_hands', 'clapping_hands', 'clapping_hands']",0.3024,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
488,bonaffini_marianna,2023-05-12 16:33:17+00:00,0.0,clapping_hands clapping_hands clapping_hands clapping_hands red_heart,"['clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'red_heart']",0.4054,neutral,"['clapping_hands', 'red_heart', 'amazing', 'beautiful', 'black_heart']"
489,rashawnglass,2023-06-07 08:32:34+00:00,0.0,face_with_spiral_eyes face_with_spiral_eyes face_with_spiral_eyes face_with_spiral_eyes face_with_spiral_eyes face_with_spiral_eyes face_with_spiral_eyes face_with_spiral_eyes,"['face_with_spiral_eyes', 'face_with_spiral_eyes', 'face_with_spiral_eyes', 'face_with_spiral_eyes', 'face_with_spiral_eyes', 'face_with_spiral_eyes', 'face_with_spiral_eyes', 'face_with_spiral_eyes']",-0.1262,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
489,mandy_artes202,2023-06-06 20:24:02+00:00,0.0,mui hermosa,"['mui', 'hermosa']",-0.0107,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
489,deginara,2023-06-05 16:46:41+00:00,0.0,so proud red_heart party_popper,"['proud', 'red_heart', 'party_popper']",0.9588,positive,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
489,bailuolan_luna,2023-06-04 16:56:09+00:00,2.0,i texted my boyfriend smiling_face_with_heart eyes,"['texted', 'boyfriend', 'smiling_face_with_heart', 'eyes']",0.7255,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
489,emrbeukes,2023-06-04 12:07:17+00:00,0.0,so we ll deserved,['deserved'],0.292,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
489,tamarabrown835,2023-06-03 20:07:24+00:00,0.0,your beautiful dont ever change your self,"['beautiful', 'dont', 'ever', 'change', 'self']",0.871,positive,"['beautiful', 'amazing', 'black_heart', 'blue_heart', 'brown_heart']"
489,user6392020473920,2023-06-02 16:12:03+00:00,0.0,queen,['queen'],0.0133,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
489,amosbagasa,2023-06-01 20:51:13+00:00,0.0,red_heart red_heart,"['red_heart', 'red_heart']",0.2019,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
489,ravenvalentinee,2023-05-31 13:33:03+00:00,0.0,literally the cutest loudly_crying_face heart_exclamation,"['literally', 'cutest', 'loudly_crying_face', 'heart_exclamation']",0.9426,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
490,ladycox_,2023-06-02 13:03:18+00:00,0.0,red_heart red_heart red_heart red_heart red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart']",0.3049,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
490,vieira_r2,2023-05-18 13:40:47+00:00,0.0,que estampas maravilhosas só faltou o jogo dos tons aboboras com laranja amarelo e vermelho arrebatando com o bordo,"['que', 'estampas', 'maravilhosas', 'só', 'faltou', 'jogo', 'dos', 'tons', 'aboboras', 'com', 'laranja', 'amarelo', 'e', 'vermelho', 'arrebatando', 'com', 'bordo']",-0.0254,neutral,"['que', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
490,blanco_724,2023-05-07 15:24:14+00:00,0.0,alessandro,['alessandro'],0.0269,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
490,plusagdesign,2023-05-06 23:46:19+00:00,0.0,red_heart red_heart,"['red_heart', 'red_heart']",0.2019,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
490,esthercorb,2023-05-06 19:41:17+00:00,0.0,heart_suit,['heart_suit'],0.0711,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
490,adelebargilli,2023-05-06 17:10:30+00:00,2.0,snaturato anche pucci rimane armani il resto ormai è omologato finita l era del buon gusto,"['snaturato', 'anche', 'pucci', 'rimane', 'armani', 'il', 'resto', 'ormai', 'è', 'omologato', 'finita', 'l', 'era', 'del', 'buon', 'gusto']",-0.0406,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
490,theo_cano,2023-05-06 14:14:42+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes face_blowing_a_kiss,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'face_blowing_a_kiss']",0.8369,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
490,ellisantini,2023-05-06 04:03:08+00:00,0.0,the ponte vecchio in the background is spectacular smiling_face_with_hearts,"['ponte', 'vecchio', 'background', 'spectacular', 'smiling_face_with_hearts']",0.945,positive,"['smiling_face_with_hearts', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
490,daniele_pellegrinetti,2023-05-05 20:27:13+00:00,0.0,difficile vedere una cosa così brutta,"['difficile', 'vedere', 'una', 'cosa', 'così', 'brutta']",-0.0391,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
491,afranio.silveira.3597,2023-05-31 19:41:21+00:00,0.0,tooopzona,['tooopzona'],-0.0859,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
491,marciohenriquees,2023-05-31 12:30:57+00:00,0.0,musa light_skin_tone,"['musa', 'light_skin_tone']",0.0417,neutral,"['light_skin_tone', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
491,paul_rikes,2023-05-30 06:06:39+00:00,0.0,amooooo,['amooooo'],0.1077,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
491,georgiaamorimoficial,2023-05-30 03:27:02+00:00,0.0,diva maravilhosaaa sempre raising_hands red_heart fire clapping_hands clapping_hands,"['diva', 'maravilhosaaa', 'sempre', 'raising_hands', 'red_heart', 'fire', 'clapping_hands', 'clapping_hands']",0.1866,neutral,"['clapping_hands', 'raising_hands', 'fire', 'red_heart', 'amazing']"
491,janguimaraes,2023-05-29 18:30:46+00:00,0.0,mais fake impossível brazilllll,"['mais', 'fake', 'impossível', 'brazilllll']",-0.5066,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
491,miranda_edgar87,2023-05-29 18:04:01+00:00,0.0,galisteu maravilhosa red_heart,"['galisteu', 'maravilhosa', 'red_heart']",0.078,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
491,tticialle,2023-05-29 14:22:03+00:00,0.0,sempre espetacular amoooo tudo nesses desfiles q na realidade não são um simples desfile de modas clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands fire fire fire fire red_heart raising_hands,"['sempre', 'espetacular', 'amoooo', 'tudo', 'nesses', 'desfiles', 'q', 'na', 'realidade', 'não', 'são', 'um', 'simples', 'desfile', 'de', 'modas', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'fire', 'fire', 'fire', 'fire', 'red_heart', 'raising_hands']",-0.0525,neutral,"['clapping_hands', 'fire', 'de', 'raising_hands', 'red_heart']"
492,edelymancini,2023-05-31 19:16:14+00:00,0.0,red_heart red_heart raising_hands,"['red_heart', 'red_heart', 'raising_hands']",0.2414,neutral,"['red_heart', 'raising_hands', 'amazing', 'beautiful', 'black_heart']"
492,institutoinmode,2023-05-29 20:53:24+00:00,1.0,red_heart red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart', 'red_heart']",0.2749,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
492,ginaelimelekk,2023-05-29 20:17:44+00:00,1.0,e todas as peças foram produzidas por única modelagem através de quadrados bem interessante smiling_face_with_heart eyes,"['e', 'todas', 'peças', 'foram', 'produzidas', 'por', 'única', 'modelagem', 'através', 'de', 'quadrados', 'bem', 'interessante', 'smiling_face_with_heart', 'eyes']",0.281,neutral,"['de', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
492,giovanapinheiroo,2023-05-29 18:40:09+00:00,1.0,smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes']",0.728,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
492,amandakamby,2023-05-29 13:27:33+00:00,1.0,luikls olha meu vestido ali no fundo,"['luikls', 'olha', 'meu', 'vestido', 'ali', 'fundo']",-0.079,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
492,amandakamby,2023-05-29 13:27:09+00:00,3.0,meu vestido aí no fundo smiling_face_with_heart eyes,"['meu', 'vestido', 'aí', 'fundo', 'smiling_face_with_heart', 'eyes']",0.3339,neutral,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
492,araujo.marcialoft,2023-05-29 10:16:01+00:00,1.0,red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart']",0.2744,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
492,fidelidadebrasil,2023-05-29 10:01:21+00:00,1.0,amei o projeto red_heart,"['amei', 'projeto', 'red_heart']",0.0737,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
492,didaalves20,2023-05-29 02:58:48+00:00,2.0,projeto maravilhoso transformador tive a grande oportunidade de participar e ainda estou em êxtase com tudo que aprendi e vivenciei parabéns vida longa,"['projeto', 'maravilhoso', 'transformador', 'tive', 'grande', 'oportunidade', 'de', 'participar', 'e', 'ainda', 'estou', 'em', 'êxtase', 'com', 'tudo', 'que', 'aprendi', 'e', 'vivenciei', 'parabéns', 'vida', 'longa']",0.0608,neutral,"['de', 'que', 'amazing', 'beautiful', 'black_heart']"
493,stok.baazar,2023-06-03 01:58:33+00:00,0.0,black_heart black_heart black_heart,"['black_heart', 'black_heart', 'black_heart']",0.0494,neutral,"['black_heart', 'amazing', 'beautiful', 'blue_heart', 'brown_heart']"
493,gbi_araujo,2023-05-31 12:30:33+00:00,1.0,gmascarenhs,['gmascarenhs'],-0.1068,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
493,paschoalinedaniella,2023-05-30 21:17:22+00:00,0.0,clapping_hands clapping_hands,"['clapping_hands', 'clapping_hands']",0.2445,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
493,luizi.machado,2023-05-30 13:32:32+00:00,0.0,yellow_heart yellow_heart,"['yellow_heart', 'yellow_heart']",0.2427,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
493,ygorgohan,2023-05-30 00:48:46+00:00,0.0,bafo heart_on_fire,"['bafo', 'heart_on_fire']",-0.0723,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
493,elida.braz,2023-05-30 00:20:27+00:00,0.0,smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes']",0.728,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
494,shennigan_nyc,2023-05-05 05:27:18+00:00,0.0,red_heart white_heart blue_heart yellow_heart brown_heart orange_heart black_heart green_heart purple_heart sparkling_heart,"['red_heart', 'white_heart', 'blue_heart', 'yellow_heart', 'brown_heart', 'orange_heart', 'black_heart', 'green_heart', 'purple_heart', 'sparkling_heart']",0.223,neutral,"['brown_heart', 'blue_heart', 'green_heart', 'black_heart', 'white_heart']"
494,martinamedail,2023-05-03 11:35:45+00:00,2.0,i appreciated seeing a woman as exposed as miuccia prada with a natural look and not changed by cosmetic surgery,"['appreciated', 'seeing', 'woman', 'exposed', 'miuccia', 'prada', 'natural', 'look', 'changed', 'cosmetic', 'surgery']",0.771,positive,"['look', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
494,charlotteventura4,2023-05-03 07:38:02+00:00,2.0,ma cosa era la fiera dei nuovi mostri face_with_open_mouth face_with_tears_of_joy face_with_tears_of_joy face_screaming_in_fear face_screaming_in_fear face_screaming_in_fear aiutoooo,"['cosa', 'era', 'la', 'fiera', 'dei', 'nuovi', 'mostri', 'face_with_open_mouth', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_screaming_in_fear', 'face_screaming_in_fear', 'face_screaming_in_fear', 'aiutoooo']",-0.0543,neutral,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
494,bluesteelmanagement,2023-05-03 05:18:16+00:00,0.0,smiling_face_with_smiling_eyes confetti_ball,"['smiling_face_with_smiling_eyes', 'confetti_ball']",0.5092,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
494,carmen_abed_1981,2023-05-03 04:48:34+00:00,0.0,secondo voi l hairstyle di miuccia prada la valorizza,"['secondo', 'voi', 'l', 'hairstyle', 'di', 'miuccia', 'prada', 'la', 'valorizza']",-0.0516,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
494,plusagdesign,2023-05-03 00:52:50+00:00,0.0,rose,['rose'],0.0941,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
494,voizaurademari,2023-05-03 00:30:03+00:00,0.0,smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts clapping_hands clapping_hands clapping_hands clapping_hands,"['smiling_face_with_hearts', 'smiling_face_with_hearts', 'smiling_face_with_hearts', 'clapping_hands', 'clapping_hands', 'clapping_hands', 'clapping_hands']",0.8581,positive,"['clapping_hands', 'smiling_face_with_hearts', 'amazing', 'beautiful', 'black_heart']"
495,anainamodasustentavel,2023-05-29 16:53:10+00:00,0.0,quantas cores brown_heart,"['quantas', 'cores', 'brown_heart']",0.0549,neutral,"['brown_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
495,cabrine_cica,2023-05-29 04:31:35+00:00,0.0,eu vi e realmente surpreendeu clapping_hands clapping_hands,"['eu', 'vi', 'e', 'realmente', 'surpreendeu', 'clapping_hands', 'clapping_hands']",0.2424,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
495,werllemdedeus,2023-05-28 22:09:43+00:00,0.0,boa ideia smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['boa', 'ideia', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.6265,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
495,marcosdianoo,2023-05-28 21:53:02+00:00,0.0,smiling_cat_with_heart eyes,"['smiling_cat_with_heart', 'eyes']",0.6885,positive,"['eyes', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
495,ritadantas1655,2023-05-28 21:36:43+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7867,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
496,espitia2094,2023-06-09 17:35:46+00:00,0.0,this photos kinda look they were take in,"['photos', 'kinda', 'look', 'take']",-0.017,neutral,"['look', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
496,ha.charlotte,2023-06-09 15:26:40+00:00,0.0,face_vomiting,['face_vomiting'],-0.6184,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
496,kamel_meriva,2023-06-09 06:53:40+00:00,0.0,rihana pakai la kolor tu face_with_tears_of_joy,"['rihana', 'pakai', 'la', 'kolor', 'tu', 'face_with_tears_of_joy']",0.1375,neutral,"['face_with_tears_of_joy', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
496,betx827,2023-06-09 02:59:02+00:00,0.0,second chick idk why she keep lining her lips brown like that looks like she s eating out some horse_face horse_face lmfaoooooo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,"['second', 'chick', 'idk', 'keep', 'lining', 'lips', 'brown', 'like', 'looks', 'like', 'eating', 'horse_face', 'horse_face', 'lmfaoooooo', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy']",-0.733,negative,"['face_with_tears_of_joy', 'like', 'amazing', 'beautiful', 'black_heart']"
496,afraa.dashtmir,2023-06-08 12:54:22+00:00,0.0,afraa dashtmir red_heart,"['afraa', 'dashtmir', 'red_heart']",0.0318,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
496,rakesh009653,2023-06-08 11:13:27+00:00,0.0,so beautiful lags,"['beautiful', 'lags']",0.8985,positive,"['beautiful', 'amazing', 'black_heart', 'blue_heart', 'brown_heart']"
497,just_a_human_2.0,2023-06-06 20:54:51+00:00,0.0,thank god i look horrible with a middle part,"['thank', 'god', 'look', 'horrible', 'middle', 'part']",-0.598,negative,"['look', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
